date,race_no,race_name,distance_m,deadline,teiban,toban,name,age,branch,weight,kyubetsu,zenkoku_shoritsu,zenkoku_2ritsu,touchi_shoritsu,touchi_2ritsu,no_touchi_data,motor_no,motor_2ritsu,boat_no,boat_2ritsu,konsetsu,in_confidence,upset_risk,verdict,bet_shape
2026-08-09,10,選抜戦,1800,19:24,5,4796,春園功太,34,三重,54,A1,6.31,48.04,7.43,63.33,0,18,25.64,38,25.64,2 634 2116,低,高,見送り,買わない、または複勝 1号艇 1点
2026-08-09,10,選抜戦,1800,19:24,6,4411,沢田昭宏,40,大阪,55,A2,5.73,38.89,5.12,31.11,0,39,38.96,70,21.62,4 231 5515,低,高,見送り,買わない、または複勝 1号艇 1点
2026-08-09,11,選抜戦,1800,19:57,1,4335,若林将,42,東京,54,A1,7.04,54.26,7.11,55.56,0,71,37.50,65,34.72,342 324213,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,4,5,6}（6点）"
2026-08-09,11,選抜戦,1800,19:57,2,4158,木場雄二,45,山口,57,B1,4.09,20.99,5.00,37.50,0,24,48.65,26,35.71,132 365 43,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,4,5,6}（6点）"
2026-08-09,11,選抜戦,1800,19:57,3,4175,川尻泰輔,43,埼玉,56,A2,5.80,45.12,2.38,12.50,0,23,25.68,74,21.79,5 125 2245,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,4,5,6}（6点）"
2026-08-09,11,選抜戦,1800,19:57,4,4231,鈴木裕隆,43,愛知,56,B1,5.41,32.76,4.67,25.93,0,16,32.91,60,28.77,212 544 45,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,4,5,6}（6点）"
2026-08-09,11,選抜戦,1800,19:57,5,4950,高岡竜也,33,山口,52,A1,6.55,49.55,7.29,64.29,0,77,38.46,14,32.89,4 26322356,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,4,5,6}（6点）"
2026-08-09,11,選抜戦,1800,19:57,6,3699,富永正人,53,埼玉,53,B1,4.09,19.70,5.09,31.82,0,78,10.14,28,34.78,2 543 1346,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,4,5,6}（6点）"
2026-08-09,12,優勝戦,1800,20:30,1,4883,岡部大輝,30,東京,52,A2,6.20,44.68,6.25,46.43,0,66,26.67,32,33.33,411 221 11,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,3,4,5}（6点）"
2026-08-09,12,優勝戦,1800,20:30,2,4350,篠崎元志,40,福岡,53,A1,7.91,64.58,6.97,41.94,0,64,53.42,11,26.67,11142 4131,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,3,4,5}（6点）"
2026-08-09,12,優勝戦,1800,20:30,3,3965,北中元樹,47,滋賀,55,A1,5.73,41.07,5.84,36.84,0,74,31.08,16,27.27,1 531 1321,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,3,4,5}（6点）"
2026-08-09,12,優勝戦,1800,20:30,4,4761,山田晃大,36,滋賀,54,A2,5.71,33.33,5.71,29.41,0,27,40.26,51,35.00,1 311 1362,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,3,4,5}（6点）"
2026-08-09,12,優勝戦,1800,20:30,5,4305,金子拓矢,42,群馬,54,A1,6.46,44.44,6.91,55.88,0,28,23.17,22,38.81,222 213142,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,3,4,5}（6点）"
2026-08-09,12,優勝戦,1800,20:30,6,4137,君島秀三,45,滋賀,54,A1,6.51,45.90,5.88,34.15,0,19,36.84,73,34.29,35311 1222,高,低,勝負,"3連単フォーメーション 1-{2,5}-{2,3,4,5}（6点）"
