date,race_no,race_name,distance_m,deadline,teiban,toban,name,age,branch,weight,kyubetsu,zenkoku_shoritsu,zenkoku_2ritsu,touchi_shoritsu,touchi_2ritsu,no_touchi_data,motor_no,motor_2ritsu,boat_no,boat_2ritsu,konsetsu,in_confidence,upset_risk,verdict,bet_shape
2026-08-06,7,予選,1800,17:55,1,4457,神田達也,40,愛知,52,B1,4.55,27.27,5.44,43.75,0,34,31.17,85,34.78,445,中,高,標準,"3連単フォーメーション 1-{2,3}-{2,3,4}（4点） ＋ 3連複 1=2=3 1点（対抗の1着を押さえ）"
2026-08-06,7,予選,1800,17:55,2,3965,北中元樹,47,滋賀,55,A1,5.73,41.07,5.84,36.84,0,74,31.08,16,27.27,1 53,中,高,標準,"3連単フォーメーション 1-{2,3}-{2,3,4}（4点） ＋ 3連複 1=2=3 1点（対抗の1着を押さえ）"
2026-08-06,7,予選,1800,17:55,3,4335,若林将,42,東京,54,A1,7.04,54.26,7.11,55.56,0,71,37.50,65,34.72,342,中,高,標準,"3連単フォーメーション 1-{2,3}-{2,3,4}（4点） ＋ 3連複 1=2=3 1点（対抗の1着を押さえ）"
2026-08-06,7,予選,1800,17:55,4,3538,菊池峰晴,58,群馬,52,B2,4.05,14.52,5.67,33.33,0,63,26.03,36,36.67,5 55,中,高,標準,"3連単フォーメーション 1-{2,3}-{2,3,4}（4点） ＋ 3連複 1=2=3 1点（対抗の1着を押さえ）"
2026-08-06,7,予選,1800,17:55,5,3392,小森信雄,60,三重,52,B1,4.40,16.47,3.75,12.50,0,76,17.57,39,29.33,655,中,高,標準,"3連単フォーメーション 1-{2,3}-{2,3,4}（4点） ＋ 3連複 1=2=3 1点（対抗の1着を押さえ）"
2026-08-06,7,予選,1800,17:55,6,4234,野相弘司,42,福岡,60,B1,4.79,29.17,5.22,40.74,0,79,37.18,90,31.08,136,中,高,標準,"3連単フォーメーション 1-{2,3}-{2,3,4}（4点） ＋ 3連複 1=2=3 1点（対抗の1着を押さえ）"
2026-08-06,8,予選,1800,18:23,1,4158,木場雄二,45,山口,57,B1,4.09,20.99,5.00,37.50,0,24,48.65,26,35.71,132,高,高,標準,"3連単フォーメーション 1-{5,6}-{2,5,6}（4点） ＋ 3連複 1=5=6 1点（対抗の1着を押さえ）"
2026-08-06,8,予選,1800,18:23,2,4348,宮崎奨,40,香川,55,A2,5.97,44.64,5.42,33.33,0,12,26.32,52,27.40,3 45,高,高,標準,"3連単フォーメーション 1-{5,6}-{2,5,6}（4点） ＋ 3連複 1=5=6 1点（対抗の1着を押さえ）"
2026-08-06,8,予選,1800,18:23,3,5143,常盤海心,25,徳島,53,B1,4.06,21.30,2.05,0.00,0,61,39.19,62,31.82,6 34,高,高,標準,"3連単フォーメーション 1-{5,6}-{2,5,6}（4点） ＋ 3連複 1=5=6 1点（対抗の1着を押さえ）"
2026-08-06,8,予選,1800,18:23,4,5244,黒田剛,25,福岡,52,B1,4.11,20.27,0.00,0.00,1,59,27.85,19,19.74,351,高,高,標準,"3連単フォーメーション 1-{5,6}-{2,5,6}（4点） ＋ 3連複 1=5=6 1点（対抗の1着を押さえ）"
2026-08-06,8,予選,1800,18:23,5,4137,君島秀三,45,滋賀,54,A1,6.51,45.90,5.88,34.15,0,19,36.84,73,34.29,3531,高,高,標準,"3連単フォーメーション 1-{5,6}-{2,5,6}（4点） ＋ 3連複 1=5=6 1点（対抗の1着を押さえ）"
2026-08-06,8,予選,1800,18:23,6,4950,高岡竜也,33,山口,52,A1,6.55,49.55,7.29,64.29,0,77,38.46,14,32.89,4 26,高,高,標準,"3連単フォーメーション 1-{5,6}-{2,5,6}（4点） ＋ 3連複 1=5=6 1点（対抗の1着を押さえ）"
2026-08-06,9,予選,1800,18:54,1,4203,小倉康典,43,群馬,53,B1,4.14,23.08,3.13,4.35,0,36,12.82,87,38.36,632,低,高,見送り,"1号艇の頭は避ける。買うなら3号艇軸で 3連単フォーメーション 3-{5,6}-{1,4,5,6}（6点）、または複勝 3号艇 1点"
2026-08-06,9,予選,1800,18:54,2,5354,渡邊雄斗,21,三重,51,B1,3.94,20.25,1.71,0.00,0,65,23.46,18,29.69,5 35,低,高,見送り,"1号艇の頭は避ける。買うなら3号艇軸で 3連単フォーメーション 3-{5,6}-{1,4,5,6}（6点）、または複勝 3号艇 1点"
2026-08-06,9,予選,1800,18:54,3,4350,篠崎元志,40,福岡,53,A1,7.91,64.58,6.97,41.94,0,64,53.42,11,26.67,1114,低,高,見送り,"1号艇の頭は避ける。買うなら3号艇軸で 3連単フォーメーション 3-{5,6}-{1,4,5,6}（6点）、または複勝 3号艇 1点"
2026-08-06,9,予選,1800,18:54,4,3699,富永正人,53,埼玉,53,B1,4.09,19.70,5.09,31.82,0,78,10.14,28,34.78,2 54,低,高,見送り,"1号艇の頭は避ける。買うなら3号艇軸で 3連単フォーメーション 3-{5,6}-{1,4,5,6}（6点）、または複勝 3号艇 1点"
2026-08-06,9,予選,1800,18:54,5,4233,亀山雅幸,43,群馬,53,A2,5.96,45.13,6.27,46.67,0,58,32.89,55,36.49,266,低,高,見送り,"1号艇の頭は避ける。買うなら3号艇軸で 3連単フォーメーション 3-{5,6}-{1,4,5,6}（6点）、または複勝 3号艇 1点"
2026-08-06,9,予選,1800,18:54,6,4828,松山将吾,31,滋賀,50,A1,7.02,53.76,6.16,44.00,0,14,26.58,23,29.85,5 32,低,高,見送り,"1号艇の頭は避ける。買うなら3号艇軸で 3連単フォーメーション 3-{5,6}-{1,4,5,6}（6点）、または複勝 3号艇 1点"
2026-08-06,10,予選特別B戦,1800,19:25,1,4083,福島勇樹,46,東京,53,A1,7.43,62.50,4.62,30.77,0,62,27.50,27,24.00,634,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,10,予選特別B戦,1800,19:25,2,4458,抹香雄三,40,広島,54,B1,5.30,29.35,2.88,12.50,0,30,18.18,82,51.52,523,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,10,予選特別B戦,1800,19:25,3,3797,岩井繁,53,広島,61,B1,3.64,11.88,2.67,0.00,0,15,27.63,88,37.88,421,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,10,予選特別B戦,1800,19:25,4,4305,金子拓矢,42,群馬,54,A1,6.46,44.44,6.91,55.88,0,28,23.17,22,38.81,222,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,10,予選特別B戦,1800,19:25,5,4890,石川諒,37,山口,52,A2,6.04,38.95,5.44,22.22,0,69,34.25,64,27.16,123,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,10,予選特別B戦,1800,19:25,6,3790,佐口達也,54,群馬,53,B1,4.73,25.25,5.31,38.46,0,13,27.27,83,34.72,165,高,高,標準,"3連単フォーメーション 1-{4,5}-{4,5,6}（4点） ＋ 3連複 1=4=5 1点（対抗の1着を押さえ）"
2026-08-06,11,予選特別A戦,1800,19:58,1,4335,若林将,42,東京,54,A1,7.04,54.26,7.11,55.56,0,71,37.50,65,34.72,342,高,低,勝負,"3連単フォーメーション 1-{2,6}-{2,3,4,6}（6点）"
2026-08-06,11,予選特別A戦,1800,19:58,2,4796,春園功太,34,三重,54,A1,6.31,48.04,7.43,63.33,0,18,25.64,38,25.64,2 63,高,低,勝負,"3連単フォーメーション 1-{2,6}-{2,3,4,6}（6点）"
